event_id,order_id,store_id,sku_id,event_ts,reason
SO102327_SKU0009,ORD102327,DS006,SKU0009,2025-08-02 12:39:15,Zero on hand
SO102329_SKU0062,ORD102329,DS006,SKU0062,2025-08-02 20:20:11,Expired
SO102336_SKU0026,ORD102336,DS006,SKU0026,2025-08-02 15:59:51,Damaged
SO102337_SKU0026,ORD102337,DS006,SKU0026,2025-08-02 19:31:11,Pick fail
SO102338_SKU0056,ORD102338,DS006,SKU0056,2025-08-02 18:45:04,Zero on hand
SO102343_SKU0053,ORD102343,DS006,SKU0053,2025-08-02 17:36:10,Zero on hand
SO102368_SKU0043,ORD102368,DS006,SKU0043,2025-08-02 11:38:10,Expired
SO102380_SKU0041,ORD102380,DS006,SKU0041,2025-08-02 20:17:03,Pick fail
SO102383_SKU0077,ORD102383,DS006,SKU0077,2025-08-02 12:10:34,Expired
SO102388_SKU0062,ORD102388,DS006,SKU0062,2025-08-02 15:50:59,Zero on hand
SO102392_SKU0052,ORD102392,DS006,SKU0052,2025-08-02 22:09:55,Damaged
SO102424_SKU0049,ORD102424,DS006,SKU0049,2025-08-02 14:37:21,Pick fail
SO102440_SKU0051,ORD102440,DS006,SKU0051,2025-08-02 19:16:11,Expired
SO102468_SKU0046,ORD102468,DS006,SKU0046,2025-08-02 13:51:49,Zero on hand
SO102472_SKU0069,ORD102472,DS006,SKU0069,2025-08-02 16:52:01,Damaged
SO102480_SKU0007,ORD102480,DS007,SKU0007,2025-08-02 09:36:55,Pick fail
SO102483_SKU0044,ORD102483,DS007,SKU0044,2025-08-02 17:09:53,Damaged
SO102491_SKU0023,ORD102491,DS007,SKU0023,2025-08-02 11:16:33,Expired
SO102504_SKU0014,ORD102504,DS007,SKU0014,2025-08-02 11:23:03,Pick fail
SO102520_SKU0038,ORD102520,DS007,SKU0038,2025-08-02 20:17:22,Damaged
SO102532_SKU0009,ORD102532,DS007,SKU0009,2025-08-02 17:18:19,Expired
SO102549_SKU0074,ORD102549,DS007,SKU0074,2025-08-02 12:47:27,Pick fail
SO102549_SKU0046,ORD102549,DS007,SKU0046,2025-08-02 12:47:27,Pick fail
SO102551_SKU0007,ORD102551,DS007,SKU0007,2025-08-02 09:44:32,Pick fail
SO102552_SKU0026,ORD102552,DS007,SKU0026,2025-08-02 19:29:54,Expired
SO102559_SKU0052,ORD102559,DS007,SKU0052,2025-08-02 08:24:20,Damaged
SO102570_SKU0063,ORD102570,DS007,SKU0063,2025-08-02 11:50:47,Expired
SO102571_SKU0070,ORD102571,DS007,SKU0070,2025-08-02 20:03:37,Pick fail
SO102577_SKU0004,ORD102577,DS007,SKU0004,2025-08-02 11:10:28,Expired
SO102579_SKU0059,ORD102579,DS007,SKU0059,2025-08-02 11:48:35,Pick fail
SO102589_SKU0046,ORD102589,DS007,SKU0046,2025-08-02 14:31:32,Pick fail
SO102628_SKU0025,ORD102628,DS008,SKU0025,2025-08-02 21:35:07,Damaged
SO102629_SKU0002,ORD102629,DS008,SKU0002,2025-08-02 18:42:37,Pick fail
SO102634_SKU0057,ORD102634,DS008,SKU0057,2025-08-02 19:33:20,Expired
SO102636_SKU0074,ORD102636,DS008,SKU0074,2025-08-02 20:38:27,Expired
SO102637_SKU0062,ORD102637,DS008,SKU0062,2025-08-02 12:29:28,Damaged
SO102639_SKU0038,ORD102639,DS008,SKU0038,2025-08-02 18:03:08,Pick fail
SO102640_SKU0062,ORD102640,DS008,SKU0062,2025-08-02 14:38:29,Pick fail
SO102645_SKU0007,ORD102645,DS008,SKU0007,2025-08-02 12:31:04,Pick fail
SO102648_SKU0065,ORD102648,DS008,SKU0065,2025-08-02 10:38:12,Damaged
SO102661_SKU0002,ORD102661,DS008,SKU0002,2025-08-02 16:47:40,Pick fail
SO102662_SKU0076,ORD102662,DS008,SKU0076,2025-08-02 18:50:57,Expired
SO102687_SKU0065,ORD102687,DS008,SKU0065,2025-08-02 18:16:55,Damaged
SO102698_SKU0074,ORD102698,DS009,SKU0074,2025-08-02 19:25:24,Damaged
SO102707_SKU0038,ORD102707,DS009,SKU0038,2025-08-02 18:03:44,Zero on hand
SO102710_SKU0031,ORD102710,DS009,SKU0031,2025-08-02 15:48:25,Damaged
SO102715_SKU0026,ORD102715,DS009,SKU0026,2025-08-02 18:27:16,Expired
SO102716_SKU0053,ORD102716,DS009,SKU0053,2025-08-02 12:36:16,Pick fail
SO102728_SKU0077,ORD102728,DS009,SKU0077,2025-08-02 18:33:26,Pick fail
SO102736_SKU0013,ORD102736,DS009,SKU0013,2025-08-02 16:22:43,Expired
SO102746_SKU0046,ORD102746,DS009,SKU0046,2025-08-02 18:57:45,Expired
SO102747_SKU0046,ORD102747,DS009,SKU0046,2025-08-02 12:26:02,Damaged
SO102750_SKU0025,ORD102750,DS009,SKU0025,2025-08-02 18:21:17,Pick fail
SO102758_SKU0062,ORD102758,DS009,SKU0062,2025-08-02 19:46:09,Expired
SO102759_SKU0058,ORD102759,DS009,SKU0058,2025-08-02 19:39:07,Damaged
SO102760_SKU0001,ORD102760,DS009,SKU0001,2025-08-02 19:14:40,Zero on hand
SO102781_SKU0001,ORD102781,DS009,SKU0001,2025-08-02 20:47:24,Expired
SO102797_SKU0071,ORD102797,DS009,SKU0071,2025-08-02 20:25:24,Damaged
SO102804_SKU0002,ORD102804,DS010,SKU0002,2025-08-02 23:17:04,Damaged
SO102821_SKU0002,ORD102821,DS010,SKU0002,2025-08-02 17:54:18,Zero on hand
SO102828_SKU0049,ORD102828,DS010,SKU0049,2025-08-02 16:07:02,Zero on hand
SO102846_SKU0043,ORD102846,DS010,SKU0043,2025-08-02 09:32:43,Zero on hand
SO102865_SKU0066,ORD102865,DS010,SKU0066,2025-08-02 08:09:44,Zero on hand
SO102869_SKU0070,ORD102869,DS010,SKU0070,2025-08-02 16:39:10,Damaged
SO102892_SKU0053,ORD102892,DS010,SKU0053,2025-08-02 09:33:56,Zero on hand
SO102902_SKU0048,ORD102902,DS010,SKU0048,2025-08-02 10:57:03,Zero on hand
SO102915_SKU0065,ORD102915,DS010,SKU0065,2025-08-02 15:04:27,Zero on hand
SO102927_SKU0012,ORD102927,DS011,SKU0012,2025-08-02 11:33:31,Pick fail
SO102933_SKU0013,ORD102933,DS011,SKU0013,2025-08-02 15:21:55,Expired
SO102934_SKU0073,ORD102934,DS011,SKU0073,2025-08-02 17:08:55,Pick fail
SO102937_SKU0007,ORD102937,DS011,SKU0007,2025-08-02 18:27:42,Zero on hand
SO102937_SKU0046,ORD102937,DS011,SKU0046,2025-08-02 18:27:42,Pick fail
SO102944_SKU0016,ORD102944,DS011,SKU0016,2025-08-02 17:36:24,Zero on hand
SO102944_SKU0040,ORD102944,DS011,SKU0040,2025-08-02 17:36:24,Pick fail
SO102958_SKU0039,ORD102958,DS011,SKU0039,2025-08-02 18:02:57,Expired
SO102968_SKU0037,ORD102968,DS011,SKU0037,2025-08-02 08:08:43,Damaged
SO102968_SKU0080,ORD102968,DS011,SKU0080,2025-08-02 08:08:43,Damaged
SO102969_SKU0027,ORD102969,DS011,SKU0027,2025-08-02 18:49:34,Damaged
SO102980_SKU0056,ORD102980,DS011,SKU0056,2025-08-02 17:59:44,Zero on hand
SO102983_SKU0078,ORD102983,DS011,SKU0078,2025-08-02 09:21:21,Expired
SO102983_SKU0032,ORD102983,DS011,SKU0032,2025-08-02 09:21:21,Damaged
SO102985_SKU0078,ORD102985,DS011,SKU0078,2025-08-02 19:31:15,Zero on hand
SO102987_SKU0058,ORD102987,DS011,SKU0058,2025-08-02 20:44:45,Damaged
SO102988_SKU0005,ORD102988,DS011,SKU0005,2025-08-02 17:28:59,Damaged
SO102994_SKU0055,ORD102994,DS011,SKU0055,2025-08-02 10:03:04,Zero on hand
SO102996_SKU0048,ORD102996,DS011,SKU0048,2025-08-02 18:43:36,Pick fail
SO102999_SKU0009,ORD102999,DS011,SKU0009,2025-08-02 20:39:24,Damaged
SO102999_SKU0026,ORD102999,DS011,SKU0026,2025-08-02 20:39:24,Pick fail
SO103000_SKU0041,ORD103000,DS011,SKU0041,2025-08-02 12:32:02,Pick fail
SO103001_SKU0072,ORD103001,DS011,SKU0072,2025-08-02 21:11:43,Pick fail
SO103009_SKU0051,ORD103009,DS011,SKU0051,2025-08-02 18:11:33,Damaged
SO103013_SKU0066,ORD103013,DS012,SKU0066,2025-08-02 11:54:01,Pick fail
SO103018_SKU0072,ORD103018,DS012,SKU0072,2025-08-02 21:44:33,Damaged
SO103019_SKU0015,ORD103019,DS012,SKU0015,2025-08-02 19:38:20,Expired
SO103020_SKU0075,ORD103020,DS012,SKU0075,2025-08-02 13:57:39,Pick fail
SO103033_SKU0009,ORD103033,DS012,SKU0009,2025-08-02 18:57:32,Damaged
SO103035_SKU0019,ORD103035,DS012,SKU0019,2025-08-02 20:28:00,Pick fail
SO103037_SKU0061,ORD103037,DS012,SKU0061,2025-08-02 09:38:23,Pick fail
SO103042_SKU0022,ORD103042,DS012,SKU0022,2025-08-02 09:30:59,Zero on hand
SO103047_SKU0007,ORD103047,DS012,SKU0007,2025-08-02 22:49:30,Pick fail
SO103048_SKU0004,ORD103048,DS012,SKU0004,2025-08-02 14:43:13,Zero on hand
SO103049_SKU0071,ORD103049,DS012,SKU0071,2025-08-02 17:06:57,Damaged
SO103056_SKU0072,ORD103056,DS012,SKU0072,2025-08-02 11:39:07,Expired
SO103056_SKU0025,ORD103056,DS012,SKU0025,2025-08-02 11:39:07,Pick fail
SO103068_SKU0056,ORD103068,DS012,SKU0056,2025-08-02 18:37:42,Pick fail
SO103092_SKU0041,ORD103092,DS012,SKU0041,2025-08-02 08:40:24,Zero on hand
SO103113_SKU0005,ORD103113,DS012,SKU0005,2025-08-02 11:46:00,Damaged
SO103115_SKU0007,ORD103115,DS012,SKU0007,2025-08-02 18:06:11,Pick fail
SO103118_SKU0007,ORD103118,DS012,SKU0007,2025-08-02 19:02:54,Expired
SO103127_SKU0022,ORD103127,DS012,SKU0022,2025-08-02 11:30:26,Pick fail
SO103136_SKU0051,ORD103136,DS013,SKU0051,2025-08-02 20:46:46,Zero on hand
SO103143_SKU0062,ORD103143,DS013,SKU0062,2025-08-02 08:28:13,Zero on hand
SO103152_SKU0036,ORD103152,DS013,SKU0036,2025-08-02 17:30:56,Expired
SO103155_SKU0023,ORD103155,DS013,SKU0023,2025-08-02 12:55:15,Pick fail
SO103158_SKU0068,ORD103158,DS013,SKU0068,2025-08-02 18:33:33,Damaged
SO103168_SKU0063,ORD103168,DS013,SKU0063,2025-08-02 12:23:08,Zero on hand
SO103174_SKU0063,ORD103174,DS013,SKU0063,2025-08-02 15:16:41,Zero on hand
SO103175_SKU0051,ORD103175,DS013,SKU0051,2025-08-02 18:33:19,Expired
SO103193_SKU0005,ORD103193,DS013,SKU0005,2025-08-02 18:05:32,Zero on hand
SO103198_SKU0077,ORD103198,DS013,SKU0077,2025-08-02 18:52:56,Expired
SO103213_SKU0068,ORD103213,DS013,SKU0068,2025-08-02 08:08:23,Zero on hand
SO103219_SKU0077,ORD103219,DS013,SKU0077,2025-08-02 20:36:19,Expired
SO103221_SKU0054,ORD103221,DS013,SKU0054,2025-08-02 19:23:44,Damaged
SO103224_SKU0017,ORD103224,DS013,SKU0017,2025-08-02 20:48:32,Expired
SO103251_SKU0049,ORD103251,DS014,SKU0049,2025-08-02 17:04:08,Pick fail
SO103252_SKU0077,ORD103252,DS014,SKU0077,2025-08-02 10:52:02,Damaged
SO103262_SKU0066,ORD103262,DS014,SKU0066,2025-08-02 12:52:22,Zero on hand
SO103270_SKU0060,ORD103270,DS014,SKU0060,2025-08-02 19:19:04,Damaged
SO103271_SKU0001,ORD103271,DS014,SKU0001,2025-08-02 18:05:34,Damaged
SO103271_SKU0070,ORD103271,DS014,SKU0070,2025-08-02 18:05:34,Expired
SO103272_SKU0019,ORD103272,DS014,SKU0019,2025-08-02 19:51:38,Zero on hand
SO103275_SKU0028,ORD103275,DS014,SKU0028,2025-08-02 10:46:57,Expired
SO103277_SKU0007,ORD103277,DS014,SKU0007,2025-08-02 15:30:40,Pick fail
SO103284_SKU0056,ORD103284,DS014,SKU0056,2025-08-02 19:32:15,Pick fail
SO103293_SKU0073,ORD103293,DS014,SKU0073,2025-08-02 12:08:25,Damaged
SO103295_SKU0050,ORD103295,DS014,SKU0050,2025-08-02 19:41:42,Zero on hand
SO103298_SKU0057,ORD103298,DS014,SKU0057,2025-08-02 08:24:19,Zero on hand
SO103305_SKU0049,ORD103305,DS014,SKU0049,2025-08-02 18:52:34,Expired
SO103314_SKU0002,ORD103314,DS014,SKU0002,2025-08-02 10:51:34,Expired
SO103315_SKU0063,ORD103315,DS014,SKU0063,2025-08-02 19:53:57,Pick fail
SO103317_SKU0054,ORD103317,DS014,SKU0054,2025-08-02 13:46:32,Pick fail
SO103326_SKU0061,ORD103326,DS014,SKU0061,2025-08-02 10:32:06,Expired
SO103338_SKU0002,ORD103338,DS014,SKU0002,2025-08-02 15:56:45,Expired
SO103354_SKU0007,ORD103354,DS015,SKU0007,2025-08-02 10:42:42,Zero on hand
SO103354_SKU0063,ORD103354,DS015,SKU0063,2025-08-02 10:42:42,Damaged
SO103355_SKU0073,ORD103355,DS015,SKU0073,2025-08-02 16:16:59,Pick fail
SO103369_SKU0054,ORD103369,DS015,SKU0054,2025-08-02 13:19:16,Zero on hand
SO103371_SKU0062,ORD103371,DS015,SKU0062,2025-08-02 13:33:39,Damaged
SO103375_SKU0012,ORD103375,DS015,SKU0012,2025-08-02 15:16:09,Pick fail
SO103378_SKU0004,ORD103378,DS015,SKU0004,2025-08-02 15:40:26,Damaged
SO103381_SKU0009,ORD103381,DS015,SKU0009,2025-08-02 14:00:46,Zero on hand
SO103387_SKU0058,ORD103387,DS015,SKU0058,2025-08-02 12:21:20,Damaged
SO103401_SKU0002,ORD103401,DS015,SKU0002,2025-08-02 17:47:41,Zero on hand
SO103410_SKU0068,ORD103410,DS015,SKU0068,2025-08-02 20:26:04,Expired
SO103411_SKU0057,ORD103411,DS015,SKU0057,2025-08-02 12:40:38,Zero on hand
SO103413_SKU0011,ORD103413,DS015,SKU0011,2025-08-02 18:31:58,Damaged
SO103426_SKU0044,ORD103426,DS016,SKU0044,2025-08-02 15:20:13,Pick fail
SO103427_SKU0035,ORD103427,DS016,SKU0035,2025-08-02 19:03:24,Expired
SO103429_SKU0060,ORD103429,DS016,SKU0060,2025-08-02 12:26:02,Pick fail
SO103446_SKU0060,ORD103446,DS016,SKU0060,2025-08-02 17:10:11,Zero on hand
SO103452_SKU0032,ORD103452,DS016,SKU0032,2025-08-02 12:39:30,Zero on hand
SO103456_SKU0010,ORD103456,DS016,SKU0010,2025-08-02 18:58:01,Expired
SO103456_SKU0001,ORD103456,DS016,SKU0001,2025-08-02 18:58:01,Zero on hand
SO103479_SKU0067,ORD103479,DS016,SKU0067,2025-08-02 13:16:03,Expired
SO103481_SKU0037,ORD103481,DS016,SKU0037,2025-08-02 19:43:31,Damaged
SO103482_SKU0008,ORD103482,DS016,SKU0008,2025-08-02 18:08:22,Damaged
SO103497_SKU0058,ORD103497,DS016,SKU0058,2025-08-02 10:17:28,Expired
SO103499_SKU0026,ORD103499,DS016,SKU0026,2025-08-02 22:51:52,Zero on hand
SO103507_SKU0051,ORD103507,DS016,SKU0051,2025-08-02 12:39:42,Pick fail
SO103512_SKU0056,ORD103512,DS016,SKU0056,2025-08-02 19:23:17,Damaged
SO103523_SKU0017,ORD103523,DS016,SKU0017,2025-08-02 14:34:15,Expired
SO103544_SKU0011,ORD103544,DS016,SKU0011,2025-08-02 12:39:41,Zero on hand
SO103552_SKU0071,ORD103552,DS016,SKU0071,2025-08-02 19:30:32,Pick fail
SO103555_SKU0067,ORD103555,DS016,SKU0067,2025-08-02 20:13:02,Damaged
SO103556_SKU0032,ORD103556,DS016,SKU0032,2025-08-02 19:52:58,Pick fail
SO103567_SKU0052,ORD103567,DS017,SKU0052,2025-08-02 17:52:23,Pick fail
SO103583_SKU0036,ORD103583,DS017,SKU0036,2025-08-02 18:00:13,Pick fail
SO103588_SKU0052,ORD103588,DS017,SKU0052,2025-08-02 19:13:11,Pick fail
SO103589_SKU0029,ORD103589,DS017,SKU0029,2025-08-02 19:23:57,Zero on hand
SO103594_SKU0056,ORD103594,DS017,SKU0056,2025-08-02 19:18:13,Damaged
SO103598_SKU0038,ORD103598,DS017,SKU0038,2025-08-02 20:18:27,Expired
SO103600_SKU0058,ORD103600,DS017,SKU0058,2025-08-02 18:08:32,Zero on hand
SO103606_SKU0066,ORD103606,DS017,SKU0066,2025-08-02 22:28:59,Expired
SO103611_SKU0025,ORD103611,DS017,SKU0025,2025-08-02 19:15:42,Expired
SO103613_SKU0066,ORD103613,DS017,SKU0066,2025-08-02 18:53:20,Expired
SO103628_SKU0007,ORD103628,DS017,SKU0007,2025-08-02 10:07:11,Pick fail
SO103634_SKU0010,ORD103634,DS017,SKU0010,2025-08-02 20:02:38,Expired
SO103640_SKU0068,ORD103640,DS017,SKU0068,2025-08-02 11:43:32,Damaged
SO103643_SKU0050,ORD103643,DS017,SKU0050,2025-08-02 15:00:58,Damaged
SO103645_SKU0044,ORD103645,DS017,SKU0044,2025-08-02 13:33:14,Damaged
SO103652_SKU0062,ORD103652,DS017,SKU0062,2025-08-02 15:37:34,Expired
SO103655_SKU0023,ORD103655,DS017,SKU0023,2025-08-02 14:55:28,Expired
SO103659_SKU0004,ORD103659,DS017,SKU0004,2025-08-02 13:07:49,Expired
SO103692_SKU0003,ORD103692,DS017,SKU0003,2025-08-02 17:20:15,Damaged
SO103700_SKU0072,ORD103700,DS001,SKU0072,2025-08-03 18:21:19,Pick fail
SO103704_SKU0001,ORD103704,DS001,SKU0001,2025-08-03 12:53:25,Expired
SO103728_SKU0036,ORD103728,DS001,SKU0036,2025-08-03 20:39:52,Pick fail
SO103742_SKU0052,ORD103742,DS001,SKU0052,2025-08-03 17:57:48,Damaged
SO103743_SKU0069,ORD103743,DS001,SKU0069,2025-08-03 18:15:51,Zero on hand
SO103758_SKU0037,ORD103758,DS001,SKU0037,2025-08-03 17:52:12,Pick fail
SO103760_SKU0064,ORD103760,DS001,SKU0064,2025-08-03 22:26:58,Zero on hand
SO103772_SKU0014,ORD103772,DS001,SKU0014,2025-08-03 11:08:41,Pick fail
SO103773_SKU0020,ORD103773,DS001,SKU0020,2025-08-03 18:37:20,Zero on hand
SO103776_SKU0061,ORD103776,DS001,SKU0061,2025-08-03 11:23:49,Damaged
SO103778_SKU0009,ORD103778,DS001,SKU0009,2025-08-03 19:30:08,Pick fail
SO103782_SKU0002,ORD103782,DS001,SKU0002,2025-08-03 13:35:32,Pick fail
SO103785_SKU0073,ORD103785,DS001,SKU0073,2025-08-03 18:30:27,Pick fail
SO103789_SKU0029,ORD103789,DS002,SKU0029,2025-08-03 20:24:12,Zero on hand
SO103792_SKU0009,ORD103792,DS002,SKU0009,2025-08-03 18:40:45,Zero on hand
SO103806_SKU0045,ORD103806,DS002,SKU0045,2025-08-03 20:02:07,Damaged
SO103807_SKU0070,ORD103807,DS002,SKU0070,2025-08-03 12:00:46,Pick fail
SO103812_SKU0041,ORD103812,DS002,SKU0041,2025-08-03 10:25:07,Zero on hand
SO103815_SKU0063,ORD103815,DS002,SKU0063,2025-08-03 09:55:10,Pick fail
SO103818_SKU0065,ORD103818,DS002,SKU0065,2025-08-03 10:56:39,Expired
SO103821_SKU0037,ORD103821,DS002,SKU0037,2025-08-03 16:04:07,Pick fail
SO103823_SKU0080,ORD103823,DS002,SKU0080,2025-08-03 21:05:01,Expired
SO103823_SKU0039,ORD103823,DS002,SKU0039,2025-08-03 21:05:01,Damaged
SO103829_SKU0064,ORD103829,DS002,SKU0064,2025-08-03 21:00:39,Damaged
SO103847_SKU0064,ORD103847,DS002,SKU0064,2025-08-03 14:47:56,Zero on hand
SO103858_SKU0021,ORD103858,DS002,SKU0021,2025-08-03 14:58:30,Damaged
SO103866_SKU0005,ORD103866,DS002,SKU0005,2025-08-03 18:01:23,Zero on hand
SO103867_SKU0002,ORD103867,DS002,SKU0002,2025-08-03 20:10:01,Expired
SO103870_SKU0036,ORD103870,DS002,SKU0036,2025-08-03 10:16:55,Pick fail
SO103871_SKU0080,ORD103871,DS002,SKU0080,2025-08-03 11:18:50,Expired
SO103872_SKU0008,ORD103872,DS002,SKU0008,2025-08-03 10:21:46,Zero on hand
SO103875_SKU0005,ORD103875,DS002,SKU0005,2025-08-03 13:38:59,Zero on hand
SO103890_SKU0049,ORD103890,DS003,SKU0049,2025-08-03 21:30:49,Damaged
SO103915_SKU0027,ORD103915,DS003,SKU0027,2025-08-03 19:42:36,Zero on hand
SO103922_SKU0006,ORD103922,DS003,SKU0006,2025-08-03 10:23:28,Zero on hand
SO103924_SKU0023,ORD103924,DS003,SKU0023,2025-08-03 15:29:40,Pick fail
SO103928_SKU0049,ORD103928,DS003,SKU0049,2025-08-03 18:20:19,Zero on hand
SO103930_SKU0026,ORD103930,DS003,SKU0026,2025-08-03 16:07:59,Damaged
SO103931_SKU0004,ORD103931,DS003,SKU0004,2025-08-03 13:51:12,Expired
SO103942_SKU0059,ORD103942,DS003,SKU0059,2025-08-03 13:50:14,Expired
SO103953_SKU0055,ORD103953,DS003,SKU0055,2025-08-03 08:32:42,Expired
SO103966_SKU0034,ORD103966,DS003,SKU0034,2025-08-03 12:15:30,Damaged
SO103972_SKU0006,ORD103972,DS003,SKU0006,2025-08-03 12:11:08,Damaged
SO103976_SKU0062,ORD103976,DS003,SKU0062,2025-08-03 19:12:06,Pick fail
SO103982_SKU0024,ORD103982,DS004,SKU0024,2025-08-03 13:40:31,Zero on hand
SO104000_SKU0057,ORD104000,DS004,SKU0057,2025-08-03 09:05:55,Expired
SO104003_SKU0013,ORD104003,DS004,SKU0013,2025-08-03 13:59:00,Damaged
SO104017_SKU0054,ORD104017,DS004,SKU0054,2025-08-03 19:37:22,Pick fail
SO104029_SKU0066,ORD104029,DS004,SKU0066,2025-08-03 20:10:12,Damaged
SO104062_SKU0054,ORD104062,DS005,SKU0054,2025-08-03 11:02:23,Zero on hand
SO104068_SKU0002,ORD104068,DS005,SKU0002,2025-08-03 17:46:36,Expired
SO104075_SKU0070,ORD104075,DS005,SKU0070,2025-08-03 23:08:13,Pick fail
SO104075_SKU0050,ORD104075,DS005,SKU0050,2025-08-03 23:08:13,Expired
SO104077_SKU0018,ORD104077,DS005,SKU0018,2025-08-03 17:13:31,Zero on hand
SO104081_SKU0037,ORD104081,DS005,SKU0037,2025-08-03 18:28:22,Pick fail
SO104084_SKU0019,ORD104084,DS005,SKU0019,2025-08-03 17:20:27,Damaged
SO104085_SKU0051,ORD104085,DS005,SKU0051,2025-08-03 17:33:47,Expired
SO104092_SKU0047,ORD104092,DS005,SKU0047,2025-08-03 17:07:40,Zero on hand
SO104100_SKU0011,ORD104100,DS005,SKU0011,2025-08-03 21:24:36,Expired
SO104104_SKU0017,ORD104104,DS005,SKU0017,2025-08-03 16:59:01,Pick fail
SO104115_SKU0022,ORD104115,DS005,SKU0022,2025-08-03 11:26:46,Expired
SO104119_SKU0005,ORD104119,DS005,SKU0005,2025-08-03 11:32:47,Damaged
SO104133_SKU0075,ORD104133,DS006,SKU0075,2025-08-03 11:58:01,Zero on hand
SO104139_SKU0054,ORD104139,DS006,SKU0054,2025-08-03 09:49:11,Pick fail
SO104141_SKU0053,ORD104141,DS006,SKU0053,2025-08-03 19:15:09,Damaged
SO104153_SKU0018,ORD104153,DS006,SKU0018,2025-08-03 13:35:19,Zero on hand
SO104163_SKU0049,ORD104163,DS006,SKU0049,2025-08-03 18:43:29,Pick fail
SO104174_SKU0041,ORD104174,DS006,SKU0041,2025-08-03 15:10:14,Pick fail
SO104200_SKU0065,ORD104200,DS006,SKU0065,2025-08-03 19:38:16,Damaged
SO104201_SKU0059,ORD104201,DS006,SKU0059,2025-08-03 22:13:11,Expired
SO104213_SKU0030,ORD104213,DS006,SKU0030,2025-08-03 12:46:20,Pick fail
SO104219_SKU0061,ORD104219,DS006,SKU0061,2025-08-03 18:38:36,Damaged
SO104227_SKU0064,ORD104227,DS006,SKU0064,2025-08-03 14:01:08,Pick fail
SO104227_SKU0007,ORD104227,DS006,SKU0007,2025-08-03 14:01:08,Pick fail
SO104246_SKU0054,ORD104246,DS006,SKU0054,2025-08-03 16:35:35,Pick fail
SO104270_SKU0044,ORD104270,DS007,SKU0044,2025-08-03 10:08:54,Damaged
SO104272_SKU0052,ORD104272,DS007,SKU0052,2025-08-03 17:06:27,Zero on hand
SO104282_SKU0075,ORD104282,DS007,SKU0075,2025-08-03 20:52:52,Expired
SO104294_SKU0039,ORD104294,DS007,SKU0039,2025-08-03 19:10:14,Pick fail
SO104307_SKU0011,ORD104307,DS007,SKU0011,2025-08-03 14:37:55,Zero on hand
SO104319_SKU0022,ORD104319,DS007,SKU0022,2025-08-03 18:10:27,Damaged
SO104333_SKU0034,ORD104333,DS008,SKU0034,2025-08-03 14:33:11,Pick fail
SO104363_SKU0006,ORD104363,DS008,SKU0006,2025-08-03 09:19:50,Expired
SO104377_SKU0018,ORD104377,DS008,SKU0018,2025-08-03 08:24:10,Damaged
SO104379_SKU0007,ORD104379,DS008,SKU0007,2025-08-03 12:14:11,Zero on hand
SO104381_SKU0023,ORD104381,DS008,SKU0023,2025-08-03 18:48:59,Damaged
SO104383_SKU0049,ORD104383,DS008,SKU0049,2025-08-03 16:05:59,Damaged
SO104393_SKU0018,ORD104393,DS008,SKU0018,2025-08-03 19:16:05,Pick fail
SO104399_SKU0009,ORD104399,DS008,SKU0009,2025-08-03 10:15:10,Damaged
SO104419_SKU0055,ORD104419,DS009,SKU0055,2025-08-03 16:56:38,Expired
SO104423_SKU0062,ORD104423,DS009,SKU0062,2025-08-03 20:36:45,Zero on hand
SO104430_SKU0041,ORD104430,DS009,SKU0041,2025-08-03 20:29:05,Damaged
SO104437_SKU0048,ORD104437,DS009,SKU0048,2025-08-03 11:22:09,Expired
SO104451_SKU0034,ORD104451,DS009,SKU0034,2025-08-03 18:26:49,Zero on hand
SO104453_SKU0017,ORD104453,DS009,SKU0017,2025-08-03 13:35:47,Zero on hand
SO104457_SKU0051,ORD104457,DS009,SKU0051,2025-08-03 19:43:49,Damaged
SO104460_SKU0003,ORD104460,DS009,SKU0003,2025-08-03 15:02:59,Zero on hand
SO104466_SKU0059,ORD104466,DS009,SKU0059,2025-08-03 12:43:54,Zero on hand
SO104467_SKU0061,ORD104467,DS009,SKU0061,2025-08-03 23:17:39,Zero on hand
SO104474_SKU0019,ORD104474,DS009,SKU0019,2025-08-03 18:45:52,Expired
SO104483_SKU0047,ORD104483,DS009,SKU0047,2025-08-03 12:19:48,Pick fail
SO104488_SKU0058,ORD104488,DS010,SKU0058,2025-08-03 15:36:21,Expired
SO104497_SKU0068,ORD104497,DS010,SKU0068,2025-08-03 12:30:40,Damaged
SO104504_SKU0051,ORD104504,DS010,SKU0051,2025-08-03 20:35:07,Zero on hand
SO104507_SKU0050,ORD104507,DS010,SKU0050,2025-08-03 11:03:12,Zero on hand
SO104514_SKU0063,ORD104514,DS010,SKU0063,2025-08-03 19:09:28,Pick fail
SO104514_SKU0058,ORD104514,DS010,SKU0058,2025-08-03 19:09:28,Zero on hand
SO104539_SKU0077,ORD104539,DS010,SKU0077,2025-08-03 15:28:06,Pick fail
SO104543_SKU0073,ORD104543,DS010,SKU0073,2025-08-03 19:15:27,Expired
SO104549_SKU0003,ORD104549,DS010,SKU0003,2025-08-03 08:40:50,Pick fail
SO104552_SKU0063,ORD104552,DS010,SKU0063,2025-08-03 16:08:13,Damaged
SO104561_SKU0045,ORD104561,DS010,SKU0045,2025-08-03 13:06:01,Expired
